(written by ASE)

3456 atoms
2 atom types

0.0      60.533997323817964  xlo xhi
0.0      52.423979475045591  ylo yhi
-10      44.198048819842896  zlo zhi
     30.266998661908982                       0                       0  xy xz yz

Masses

1 12.0107  # C
2 18.9984  # F

Atoms # charge

     1   2   0.0              1.26112494     0.72811082999999988      14.118816819999997
     2   1   0.0              1.26112494     0.72811082999999988      15.663373129999998
     3   1   0.0              1.26112494      2.1843324800000001      16.178225229999999
     4   1   0.0              1.26112494      2.1843324800000001             17.72278154
     5   1   0.0      2.5222498899999999              1.45622165      18.237633639999999
     6   2   0.0      2.5222498899999999              1.45622165      19.782189949999999
     7   2   0.0      2.5222498899999999      2.9124433000000001      14.118816819999997
     8   1   0.0      2.5222498899999999      2.9124433000000001      15.663373129999998
     9   1   0.0      2.5222498899999999      4.3686649600000003      16.178225229999999
    10   1   0.0      2.5222498899999999      4.3686649600000003             17.72278154
    11   1   0.0      3.7833748300000001      3.6405541299999999      18.237633639999999
    12   2   0.0      3.7833748300000001      3.6405541299999999      19.782189949999999
    13   2   0.0      3.7833748300000001      5.0967757799999989      14.118816819999997
    14   1   0.0      3.7833748300000001      5.0967757799999989      15.663373129999998
    15   1   0.0      3.7833748300000001      6.5529974299999996      16.178225229999999
    16   1   0.0      3.7833748300000001      6.5529974299999996             17.72278154
    17   1   0.0      5.0444997799999998      5.8248866100000001      18.237633639999999
    18   2   0.0      5.0444997799999998      5.8248866100000001      19.782189949999999
    19   2   0.0      5.0444997799999998      7.2811082599999999      14.118816819999997
    20   1   0.0      5.0444997799999998      7.2811082599999999      15.663373129999998
    21   1   0.0      5.0444997799999998      8.7373299099999997      16.178225229999999
    22   1   0.0      5.0444997799999998      8.7373299099999997             17.72278154
    23   1   0.0              6.30562472      8.0092190900000002      18.237633639999999
    24   2   0.0              6.30562472      8.0092190900000002      19.782189949999999
    25   2   0.0      3.7833748300000001     0.72811082999999988      14.118816819999997
    26   1   0.0      3.7833748300000001     0.72811082999999988      15.663373129999998
    27   1   0.0      3.7833748300000001      2.1843324800000001      16.178225229999999
    28   1   0.0      3.7833748300000001      2.1843324800000001             17.72278154
    29   1   0.0      5.0444997799999998              1.45622165      18.237633639999999
    30   2   0.0      5.0444997799999998              1.45622165      19.782189949999999
    31   2   0.0      5.0444997799999998      2.9124433000000001      14.118816819999997
    32   1   0.0      5.0444997799999998      2.9124433000000001      15.663373129999998
    33   1   0.0      5.0444997799999998      4.3686649600000003      16.178225229999999
    34   1   0.0      5.0444997799999998      4.3686649600000003             17.72278154
    35   1   0.0              6.30562472      3.6405541299999999      18.237633639999999
    36   2   0.0              6.30562472      3.6405541299999999      19.782189949999999
    37   2   0.0              6.30562472      5.0967757799999989      14.118816819999997
    38   1   0.0              6.30562472      5.0967757799999989      15.663373129999998
    39   1   0.0              6.30562472      6.5529974299999996      16.178225229999999
    40   1   0.0              6.30562472      6.5529974299999996             17.72278154
    41   1   0.0      7.5667496700000001      5.8248866100000001      18.237633639999999
    42   2   0.0      7.5667496700000001      5.8248866100000001      19.782189949999999
    43   2   0.0      7.5667496700000001      7.2811082599999999      14.118816819999997
    44   1   0.0      7.5667496700000001      7.2811082599999999      15.663373129999998
    45   1   0.0      7.5667496700000001      8.7373299099999997      16.178225229999999
    46   1   0.0      7.5667496700000001      8.7373299099999997             17.72278154
    47   1   0.0      8.8278746100000003      8.0092190900000002      18.237633639999999
    48   2   0.0      8.8278746100000003      8.0092190900000002      19.782189949999999
    49   2   0.0              6.30562472     0.72811082999999988      14.118816819999997
    50   1   0.0              6.30562472     0.72811082999999988      15.663373129999998
    51   1   0.0              6.30562472      2.1843324800000001      16.178225229999999
    52   1   0.0              6.30562472      2.1843324800000001             17.72278154
    53   1   0.0      7.5667496700000001              1.45622165      18.237633639999999
    54   2   0.0      7.5667496700000001              1.45622165      19.782189949999999
    55   2   0.0      7.5667496699999992      2.9124433000000001      14.118816819999997
    56   1   0.0      7.5667496699999992      2.9124433000000001      15.663373129999998
    57   1   0.0       7.566749670000001      4.3686649600000003      16.178225229999999
    58   1   0.0       7.566749670000001      4.3686649600000003             17.72278154
    59   1   0.0      8.8278746100000003      3.6405541299999999      18.237633639999999
    60   2   0.0      8.8278746100000003      3.6405541299999999      19.782189949999999
    61   2   0.0      8.8278746100000003      5.0967757799999989      14.118816819999997
    62   1   0.0      8.8278746100000003      5.0967757799999989      15.663373129999998
    63   1   0.0      8.8278746100000003      6.5529974299999996      16.178225229999999
    64   1   0.0      8.8278746100000003      6.5529974299999996             17.72278154
    65   1   0.0      10.088999550000002      5.8248866100000001      18.237633639999999
    66   2   0.0      10.088999550000002      5.8248866100000001      19.782189949999999
    67   2   0.0             10.08899955      7.2811082599999999      14.118816819999997
    68   1   0.0             10.08899955      7.2811082599999999      15.663373129999998
    69   1   0.0             10.08899955      8.7373299099999997      16.178225229999999
    70   1   0.0             10.08899955      8.7373299099999997             17.72278154
    71   1   0.0              11.3501245      8.0092190900000002      18.237633639999999
    72   2   0.0              11.3501245      8.0092190900000002      19.782189949999999
    73   2   0.0      8.8278746100000003     0.72811082999999988      14.118816819999997
    74   1   0.0      8.8278746100000003     0.72811082999999988      15.663373129999998
    75   1   0.0      8.8278746100000003      2.1843324800000001      16.178225229999999
    76   1   0.0      8.8278746100000003      2.1843324800000001             17.72278154
    77   1   0.0             10.08899955              1.45622165      18.237633639999999
    78   2   0.0             10.08899955              1.45622165      19.782189949999999
    79   2   0.0             10.08899955      2.9124433000000001      14.118816819999997
    80   1   0.0             10.08899955      2.9124433000000001      15.663373129999998
