LAMMPS data file. CGCMM style. atom_style molecular generated by VMD/TopoTools v1.8 on Fri Nov 15 09:55:09 -0600 2024
 6688 atoms
 2 atom types
0.1502 93.480000 xlo xhi
0.13 93.720000 ylo yhi
-42 42 zlo zhi


Masses

 1 12.010700 # CA
 2 18.998 # F
 
Atoms # charge
 
1 1 0.000000 1.224072 1.412000 3.350000
2 1 0.000000 1.224072 4.248000 3.350000
3 1 0.000000 3.680120 1.412000 3.350000
4 1 0.000000 2.452096 2.121000 3.350000
5 1 0.000000 2.452096 3.539000 3.350000
6 1 0.000000 3.680120 4.248000 3.350000
7 1 0.000000 6.136168 1.412000 3.350000
8 1 0.000000 4.908144 2.121000 3.350000
9 1 0.000000 4.908144 3.539000 3.350000
10 1 0.000000 6.136168 4.248000 3.350000
11 1 0.000000 8.592216 1.412000 3.350000
12 1 0.000000 7.364193 2.121000 3.350000
13 1 0.000000 7.364193 3.539000 3.350000
14 1 0.000000 8.592216 4.248000 3.350000
15 1 0.000000 11.048264 1.412000 3.350000
16 1 0.000000 9.820241 2.121000 3.350000
17 1 0.000000 9.820241 3.539000 3.350000
18 1 0.000000 11.048264 4.248000 3.350000
19 1 0.000000 13.504312 1.412000 3.350000
20 1 0.000000 12.276289 2.121000 3.350000
21 1 0.000000 12.276289 3.539000 3.350000
22 1 0.000000 13.504312 4.248000 3.350000
23 1 0.000000 15.960361 1.412000 3.350000
24 1 0.000000 14.732337 2.121000 3.350000
25 1 0.000000 14.732337 3.539000 3.350000
26 1 0.000000 15.960361 4.248000 3.350000
27 1 0.000000 18.416408 1.412000 3.350000
28 1 0.000000 17.188385 2.121000 3.350000
29 1 0.000000 17.188385 3.539000 3.350000
30 1 0.000000 18.416408 4.248000 3.350000
31 1 0.000000 20.872457 1.412000 3.350000
32 1 0.000000 19.644432 2.121000 3.350000
33 1 0.000000 19.644432 3.539000 3.350000
34 1 0.000000 20.872457 4.248000 3.350000
35 1 0.000000 23.328504 1.412000 3.350000
36 1 0.000000 22.100481 2.121000 3.350000
37 1 0.000000 22.100481 3.539000 3.350000
38 1 0.000000 23.328504 4.248000 3.350000
39 1 0.000000 25.784553 1.412000 3.350000
40 1 0.000000 24.556528 2.121000 3.350000
41 1 0.000000 24.556528 3.539000 3.350000
42 1 0.000000 25.784553 4.248000 3.350000
43 1 0.000000 28.240600 1.412000 3.350000
44 1 0.000000 27.012577 2.121000 3.350000
45 1 0.000000 27.012577 3.539000 3.350000
46 1 0.000000 28.240600 4.248000 3.350000
47 1 0.000000 30.696649 1.412000 3.350000
48 1 0.000000 29.468624 2.121000 3.350000
49 1 0.000000 29.468624 3.539000 3.350000
50 1 0.000000 30.696649 4.248000 3.350000
51 1 0.000000 33.152698 1.412000 3.350000
52 1 0.000000 31.924671 2.121000 3.350000
53 1 0.000000 31.924671 3.539000 3.350000
54 1 0.000000 33.152698 4.248000 3.350000
55 1 0.000000 35.608745 1.412000 3.350000
56 1 0.000000 34.380722 2.121000 3.350000
57 1 0.000000 34.380722 3.539000 3.350000
58 1 0.000000 35.608745 4.248000 3.350000
59 1 0.000000 38.064792 1.412000 3.350000
60 1 0.000000 36.836769 2.121000 3.350000
61 1 0.000000 36.836769 3.539000 3.350000
62 1 0.000000 38.064792 4.248000 3.350000
63 1 0.000000 40.520839 1.412000 3.350000
64 1 0.000000 39.292816 2.121000 3.350000
65 1 0.000000 39.292816 3.539000 3.350000
66 1 0.000000 40.520839 4.248000 3.350000
67 1 0.000000 42.976890 1.412000 3.350000
68 1 0.000000 41.748867 2.121000 3.350000
69 1 0.000000 41.748867 3.539000 3.350000
70 1 0.000000 42.976890 4.248000 3.350000
71 1 0.000000 45.432937 1.412000 3.350000
72 1 0.000000 44.204914 2.121000 3.350000
73 1 0.000000 44.204914 3.539000 3.350000
74 1 0.000000 45.432937 4.248000 3.350000
75 1 0.000000 47.888984 1.412000 3.350000
76 1 0.000000 46.660961 2.121000 3.350000
77 1 0.000000 46.660961 3.539000 3.350000
78 1 0.000000 47.888984 4.248000 3.350000
79 1 0.000000 50.345031 1.412000 3.350000
80 1 0.000000 49.117008 2.121000 3.350000
81 1 0.000000 49.117008 3.539000 3.350000
82 1 0.000000 50.345031 4.248000 3.350000
83 1 0.000000 52.801082 1.412000 3.350000
84 1 0.000000 51.573059 2.121000 3.350000
85 1 0.000000 51.573059 3.539000 3.350000
86 1 0.000000 52.801082 4.248000 3.350000
87 1 0.000000 55.257129 1.412000 3.350000
88 1 0.000000 54.029106 2.121000 3.350000
89 1 0.000000 54.029106 3.539000 3.350000
90 1 0.000000 55.257129 4.248000 3.350000
91 1 0.000000 57.713176 1.412000 3.350000
92 1 0.000000 56.485153 2.121000 3.350000
93 1 0.000000 56.485153 3.539000 3.350000
94 1 0.000000 57.713176 4.248000 3.350000
95 1 0.000000 60.169223 1.412000 3.350000
96 1 0.000000 58.941200 2.121000 3.350000
97 1 0.000000 58.941200 3.539000 3.350000
98 1 0.000000 60.169223 4.248000 3.350000
99 1 0.000000 62.625274 1.412000 3.350000
100 1 0.000000 61.397251 2.121000 3.350000
101 1 0.000000 61.397251 3.539000 3.350000
102 1 0.000000 62.625274 4.248000 3.350000
103 1 0.000000 65.081317 1.412000 3.350000
104 1 0.000000 63.853298 2.121000 3.350000
105 1 0.000000 63.853298 3.539000 3.350000
106 1 0.000000 65.081317 4.248000 3.350000
107 1 0.000000 67.537372 1.412000 3.350000
108 1 0.000000 66.309345 2.121000 3.350000
109 1 0.000000 66.309345 3.539000 3.350000
